PUBLICATION,EXTRACT_DATE,TYPE,SUB_ICB_LOCATION_CODE,ONS_SUB_ICB_LOCATION_CODE,CODE,POSTCODE,SEX,AGE,NUMBER_OF_PATIENTS,Latitude,Longitude
GP_PRAC_PAT_LIST,01-Jul-23,GP,00V,E38000024,P83027,M25 1NL,ALL,ALL,1898,53.537702,-2.276308
GP_PRAC_PAT_LIST,01-Jul-23,GP,00V,E38000024,P83603,M26 2SP,ALL,ALL,9727,53.559945,-2.3240069
GP_PRAC_PAT_LIST,01-Jul-23,GP,00V,E38000024,P83605,M25 1EX,ALL,ALL,7742,53.528452,-2.2686296
GP_PRAC_PAT_LIST,01-Jul-23,GP,00V,E38000024,P83608,M45 7FD,ALL,ALL,6040,53.553269,-2.2950809
GP_PRAC_PAT_LIST,01-Jul-23,GP,00V,E38000024,P83609,M25 2GN,ALL,ALL,3761,53.538361,-2.2710915
GP_PRAC_PAT_LIST,01-Jul-23,GP,00V,E38000024,P83611,BL9 6DX,ALL,ALL,4139,53.599735,-2.2895117
GP_PRAC_PAT_LIST,01-Jul-23,GP,00V,E38000024,P83612,BL8 2JR,ALL,ALL,5167,53.587814,-2.3352479
GP_PRAC_PAT_LIST,01-Jul-23,GP,00V,E38000024,P83620,BL0 9TN,ALL,ALL,4663,53.629524,-2.330377
GP_PRAC_PAT_LIST,01-Jul-23,GP,00V,E38000024,P83621,BL9 6JA,ALL,ALL,3322,53.600201,-2.2785898
GP_PRAC_PAT_LIST,01-Jul-23,GP,00V,E38000024,P83623,M25 1BT,ALL,ALL,5151,53.533828,-2.2835698
GP_PRAC_PAT_LIST,01-Jul-23,GP,00V,E38000024,Y02755,BL9 0NJ,ALL,ALL,9693,53.595521,-2.2886217
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81010,PR6 8UA,ALL,ALL,5514,53.692797,-2.5570034
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81033,PR7 5EN,ALL,ALL,7981,53.619715,-2.6624408
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81038,PR7 2EJ,ALL,ALL,9915,53.651363,-2.6324514
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81044,PR7 2AD,ALL,ALL,16962,53.6507,-2.6338182
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81057,PR25 1HR,ALL,ALL,13446,53.689645,-2.709316
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81062,PR7 2DH,ALL,ALL,7677,53.65054,-2.6351774
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81076,PR25 2EB,ALL,ALL,10905,53.689452,-2.6947452
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81082,PR5 6JD,ALL,ALL,10152,53.730409,-2.6635589
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81083,PR5 6PE,ALL,ALL,8631,53.733794,-2.6625511
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81117,PR25 2TD,ALL,ALL,4857,53.695314,-2.6960685
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81127,PR7 1HR,ALL,ALL,10102,53.653746,-2.6357703
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81143,PR6 7PY,ALL,ALL,11410,53.693764,-2.6387813
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81154,PR6 9PY,ALL,ALL,8187,53.615297,-2.5984594
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81171,PR7 6AH,ALL,ALL,4459,53.669133,-2.6768987
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81180,PR5 8ES,ALL,ALL,3582,53.712206,-2.6373336
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81181,PR1 9BX,ALL,ALL,4943,53.735866,-2.72392
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81186,PR26 7XL,ALL,ALL,4691,53.690399,-2.7261227
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81655,PR26 9HJ,ALL,ALL,10113,53.662028,-2.772563
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81687,PR4 4LU,ALL,ALL,2013,53.724222,-2.743604
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81692,PR4 5AB,ALL,ALL,2027,53.725648,-2.7904615
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81701,PR6 7EH,ALL,ALL,2924,53.710289,-2.6411528
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81740,PR6 9NW,ALL,ALL,10159,53.618509,-2.5960709
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,P81741,PR25 1HR,ALL,ALL,2557,53.689645,-2.709316
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,Y00347,PR7 2TH,ALL,ALL,5411,53.652566,-2.6362215
GP_PRAC_PAT_LIST,01-Jul-23,GP,00X,E38000034,Y02466,PR7 7HZ,ALL,ALL,11674,53.67839,-2.6577752
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85002,OL1 3UL,ALL,ALL,6306,53.543625,-2.1085537
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85003,OL1 1NL,ALL,ALL,6241,53.543734,-2.116869
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85004,OL9 0LH,ALL,ALL,5538,53.545442,-2.1420459
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85005,OL4 3DG,ALL,ALL,9490,53.53879,-2.0726599
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85007,OL1 1NL,ALL,ALL,3438,53.543734,-2.116869
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85010,OL9 0LH,ALL,ALL,13575,53.545442,-2.1420459
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85011,OL9 8NH,ALL,ALL,11790,53.53316,-2.1450523
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85012,OL8 3HF,ALL,ALL,5417,53.52535,-2.1112371
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85013,OL2 6QW,ALL,ALL,21832,53.56612,-2.1216718
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85014,OL4 1JN,ALL,ALL,5963,53.542127,-2.0955423
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85015,OL4 1YN,ALL,ALL,7687,53.537705,-2.0950796
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85016,OL3 6AH,ALL,ALL,13989,53.548331,-2.0049573
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85017,OL2 8ST,ALL,ALL,9192,53.574817,-2.0959937
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85018,OL9 7AY,ALL,ALL,4513,53.537357,-2.130446
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85019,OL2 5QL,ALL,ALL,6145,53.566475,-2.1260062
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85020,OL4 2RJ,ALL,ALL,7888,53.548886,-2.0827742
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85021,OL4 1BN,ALL,ALL,10664,53.537964,-2.0961817
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85022,OL4 3BP,ALL,ALL,4791,53.540281,-2.0748807
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85026,M35 0AD,ALL,ALL,16156,53.509839,-2.1567489
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85028,OL9 7SG,ALL,ALL,1746,53.535037,-2.1390388
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85601,OL1 1NL,ALL,ALL,2986,53.543734,-2.116869
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85605,OL8 4LR,ALL,ALL,6627,53.529119,-2.134358
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85606,OL1 4JU,ALL,ALL,6015,53.561456,-2.0769412
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85608,OL1 1NL,ALL,ALL,2562,53.543734,-2.116869
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85610,M35 0AD,ALL,ALL,7314,53.509839,-2.1567489
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85612,OL9 7AY,ALL,ALL,3652,53.537357,-2.130446
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85614,OL2 8ST,ALL,ALL,3535,53.574817,-2.0959937
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85615,OL9 7AY,ALL,ALL,11719,53.537357,-2.130446
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85621,OL4 1YN,ALL,ALL,5291,53.537705,-2.0950796
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P85622,OL4 1YN,ALL,ALL,5872,53.537705,-2.0950796
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,P89006,OL5 9AJ,ALL,ALL,11807,53.515337,-2.0409354
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,Y01124,OL1 1NL,ALL,ALL,4119,53.543734,-2.116869
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,Y02753,OL8 2QD,ALL,ALL,5363,53.52011,-2.1007563
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,Y02827,OL8 1DF,ALL,ALL,4857,53.540145,-2.1203749
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,Y02875,OL1 1NL,ALL,ALL,3485,53.543734,-2.116869
GP_PRAC_PAT_LIST,01-Jul-23,GP,00Y,E38000135,Y02933,OL8 3TR,ALL,ALL,7629,53.52198,-2.1284379
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81003,BB4 8HH,ALL,ALL,9136,53.708977,-2.2895043
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81008,BB11 3BT,ALL,ALL,6986,53.789091,-2.2346541
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81017,BB7 9SL,ALL,ALL,14526,53.81982,-2.4063485
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81020,BB11 2DL,ALL,ALL,24548,53.791339,-2.2389321
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81025,BB8 0JZ,ALL,ALL,12454,53.856364,-2.1660703
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81027,OL13 9NR,ALL,ALL,14908,53.699744,-2.1982593
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81032,BB9 7SR,ALL,ALL,13761,53.838042,-2.2188503
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81035,BB10 1LS,ALL,ALL,7470,53.801212,-2.2368475
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81036,BB5 2EJ,ALL,ALL,16644,53.750895,-2.3659961
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81047,BB11 1PS,ALL,ALL,16201,53.794974,-2.241154
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81053,BB10 2EZ,ALL,ALL,8099,53.810388,-2.2128594
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81065,BB18 6QT,ALL,ALL,15135,53.915945,-2.1442923
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81069,BB7 2JG,ALL,ALL,11550,53.873954,-2.3932002
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81070,BB9 5RZ,ALL,ALL,7912,53.826018,-2.2322629
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81078,BB18 5BG,ALL,ALL,11875,53.915205,-2.1858368
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81088,OL12 8QS,ALL,ALL,7060,53.661222,-2.1739569
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81095,BB10 3BF,ALL,ALL,8578,53.800664,-2.2316823
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81099,BB4 5SL,ALL,ALL,10730,53.704033,-2.3248106
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81100,BB7 2JG,ALL,ALL,15151,53.873954,-2.3932002
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81118,BB4 7PL,ALL,ALL,9270,53.70135,-2.2804849
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81123,BB9 7SR,ALL,ALL,13277,53.838042,-2.2188503
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81130,BB12 8BP,ALL,ALL,13536,53.800549,-2.3138052
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81132,BB4 7DN,ALL,ALL,9202,53.691221,-2.2519479
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81137,BB11 3HR,ALL,ALL,6486,53.7842,-2.2357499
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81147,BB5 0AL,ALL,ALL,5243,53.752781,-2.3753697
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81160,BB5 1RP,ALL,ALL,15494,53.752441,-2.3834498
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81165,BB12 0HL,ALL,ALL,2551,53.793355,-2.2672242
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81166,BB5 4LF,ALL,ALL,2568,53.754996,-2.390844
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81170,BB9 7SR,ALL,ALL,9979,53.838042,-2.2188503
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81182,BB5 1RT,ALL,ALL,6644,53.752338,-2.384738
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81197,BB12 6HY,ALL,ALL,4922,53.789129,-2.2797804
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81212,BB4 5SL,ALL,ALL,5627,53.704033,-2.3248106
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81218,BB5 5HU,ALL,ALL,6396,53.774334,-2.3840288
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81620,BB7 3EP,ALL,ALL,1404,53.967262,-2.4431316
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81686,BB4 5SL,ALL,ALL,2518,53.704033,-2.3248106
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81699,BB5 3BP,ALL,ALL,2191,53.740865,-2.3940937
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81711,BB5 4LF,ALL,ALL,2747,53.754996,-2.390844
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81726,BB5 1QE,ALL,ALL,1856,53.753932,-2.3694197
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81730,BB6 7QR,ALL,ALL,8481,53.788353,-2.4037219
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81731,BB9 7SR,ALL,ALL,2665,53.838042,-2.2188503
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81732,BB8 8QU,ALL,ALL,4530,53.847647,-2.1367762
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81736,BB9 7SR,ALL,ALL,4040,53.838042,-2.2188503
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81755,BB1 4LA,ALL,ALL,8822,53.768445,-2.4142113
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81757,BB9 8QP,ALL,ALL,3497,53.848531,-2.2237843
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,P81780,BB11 2DL,ALL,ALL,5424,53.791339,-2.2389321
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,Y02605,BB5 6AS,ALL,ALL,3474,53.759584,-2.3669211
GP_PRAC_PAT_LIST,01-Jul-23,GP,01A,E38000050,Y02606,BB4 7PL,ALL,ALL,5773,53.70135,-2.2804849
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86001,OL16 4JF,ALL,ALL,7471,53.603357,-2.1038261
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86002,OL11 1DN,ALL,ALL,1559,53.611617,-2.1542393
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86003,OL11 5AQ,ALL,ALL,11432,53.622281,-2.1886732
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86004,M24 4DZ,ALL,ALL,8944,53.54676,-2.2061601
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86005,OL16 2DN,ALL,ALL,6273,53.620446,-2.1522155
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86006,OL12 6RT,ALL,ALL,15950,53.619565,-2.165652
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86007,OL11 1AD,ALL,ALL,13301,53.606565,-2.1474804
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86008,OL12 9BE,ALL,ALL,9805,53.62423,-2.1446392
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86009,OL11 3HY,ALL,ALL,9966,53.597007,-2.1822899
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86010,M24 2AU,ALL,ALL,8610,53.541803,-2.1748846
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86011,OL10 4NH,ALL,ALL,8731,53.594268,-2.2184785
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86012,M24 5QL,ALL,ALL,8971,53.556329,-2.2132863
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86013,OL12 0SN,ALL,ALL,6391,53.633087,-2.1627864
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86014,OL16 2UP,ALL,ALL,8354,53.622814,-2.1409151
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86015,M24 2PU,ALL,ALL,4858,53.556772,-2.1957025
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86016,OL10 3SD,ALL,ALL,8840,53.58737,-2.2393348
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86017,OL16 2UY,ALL,ALL,4616,53.622467,-2.1383438
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86018,OL15 8HF,ALL,ALL,8667,53.642995,-2.1033488
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86019,M24 6DL,ALL,ALL,9717,53.55402,-2.1970332
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86021,OL15 8HF,ALL,ALL,3493,53.642995,-2.1033488
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86022,OL16 4JF,ALL,ALL,8828,53.603357,-2.1038261
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86023,OL10 2BS,ALL,ALL,8739,53.587143,-2.2120518
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86026,OL12 6RX,ALL,ALL,7626,53.619565,-2.165652
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86602,OL10 4RG,ALL,ALL,3361,53.593657,-2.2416216
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86606,M24 4EN,ALL,ALL,4895,53.554768,-2.2161917
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86608,OL15 8AQ,ALL,ALL,4412,53.642757,-2.0979937
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86609,OL11 1DN,ALL,ALL,2389,53.611617,-2.1542393
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86614,OL11 1DN,ALL,ALL,4865,53.611617,-2.1542393
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86619,OL11 1DN,ALL,ALL,6606,53.611617,-2.1542393
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86620,M24 5WF,ALL,ALL,2729,53.55956,-2.2057091
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,P86624,OL15 8AR,ALL,ALL,4168,53.642442,-2.0993996
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,Y00726,M24 2YJ,ALL,ALL,5495,53.556812,-2.1876569
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,Y02718,OL10 4PW,ALL,ALL,3800,53.595195,-2.2276696
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,Y02720,OL16 4AT,ALL,ALL,3746,53.613302,-2.1360313
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,Y02721,OL11 2JG,ALL,ALL,4142,53.593988,-2.1562449
GP_PRAC_PAT_LIST,01-Jul-23,GP,01D,E38000080,Y02795,M24 4EL,ALL,ALL,4656,53.548242,-2.201051
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81015,PR2 9QB,ALL,ALL,12008,53.787403,-2.7120574
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81018,PR1 0AD,ALL,ALL,8466,53.750281,-2.7287628
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81040,PR4 5HA,ALL,ALL,10703,53.727756,-2.7801489
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81046,PR1 3NA,ALL,ALL,6273,53.754654,-2.700826
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81055,PR3 3JJ,ALL,ALL,13156,53.831408,-2.602479
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81067,PR1 5AF,ALL,ALL,13107,53.776145,-2.6883922
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81071,PR1 5NE,ALL,ALL,7180,53.762837,-2.6798768
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81103,PR2 9TH,ALL,ALL,11389,53.791322,-2.7151598
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81107,PR3 3AP,ALL,ALL,8098,53.827559,-2.6082426
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81119,PR2 2JJ,ALL,ALL,9472,53.770182,-2.7269987
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81169,PR1 8DN,ALL,ALL,6433,53.754394,-2.7143653
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81179,PR5 5AB,ALL,ALL,5802,53.727502,-2.6880367
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81184,PR2 6RD,ALL,ALL,8788,53.776811,-2.6609981
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81185,PR5 4AY,ALL,ALL,10896,53.748112,-2.6722995
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81196,PR1 6YA,ALL,ALL,33877,53.770375,-2.6866896
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81213,PR1 0SR,ALL,ALL,18422,53.747534,-2.7296706
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81647,PR1 6LL,ALL,ALL,3872,53.76989,-2.6912484
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81664,PR2 1JR,ALL,ALL,18032,53.770189,-2.7390455
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81685,PR1 6LL,ALL,ALL,3556,53.76989,-2.6912484
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81735,PR2 6NH,ALL,ALL,3450,53.770756,-2.6572768
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81748,PR2 1HY,ALL,ALL,6918,53.769741,-2.7359577
GP_PRAC_PAT_LIST,01-Jul-23,GP,01E,E38000227,P81770,PR1 3RG,ALL,ALL,7166,53.756977,-2.6939332
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81011,WA8 6TR,ALL,ALL,14594,53.379793,-2.7241182
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81019,WA7 2ST,ALL,ALL,13946,53.338798,-2.6918694
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81035,WA8 9DT,ALL,ALL,12024,53.381591,-2.7460076
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81037,WA8 8QS,ALL,ALL,8465,53.363827,-2.7661044
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81045,WA8 6TN,ALL,ALL,13762,53.373157,-2.7229986
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81054,WA7 2UT,ALL,ALL,9041,53.325537,-2.6968496
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81057,WA7 1AB,ALL,ALL,12949,53.341171,-2.7324602
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81064,WA8 7GD,ALL,ALL,6933,53.362184,-2.7357809
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81066,WA7 1AB,ALL,ALL,14693,53.341171,-2.7324602
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81072,WA7 6ES,ALL,ALL,8080,53.324194,-2.6627924
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81096,WA7 2UT,ALL,ALL,9037,53.325537,-2.6968496
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81119,WA8 4NJ,ALL,ALL,5027,,
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81619,WA8 7GD,ALL,ALL,3892,53.362184,-2.7357809
GP_PRAC_PAT_LIST,01-Jul-23,GP,01F,E38000068,N81651,WA8 7NU,ALL,ALL,3331,53.373367,-2.7543713
GP_PRAC_PAT_LIST,01-Jul-23,GP,01G,E38000143,P87002,M27 0NA,ALL,ALL,11638,53.510648,-2.3417554
GP_PRAC_PAT_LIST,01-Jul-23,GP,01G,E38000143,P87004,M6 5PP,ALL,ALL,11777,53.487422,-2.294578
GP_PRAC_PAT_LIST,01-Jul-23,GP,01G,E38000143,P87008,M28 3AT,ALL,ALL,8678,53.523032,-2.3975581
GP_PRAC_PAT_LIST,01-Jul-23,GP,01G,E38000143,P87015,M6 5FX,ALL,ALL,5337,53.488389,-2.2846981
GP_PRAC_PAT_LIST,01-Jul-23,GP,01G,E38000143,P87016,M27 0EW,ALL,ALL,13490,53.505929,-2.3542316
GP_PRAC_PAT_LIST,01-Jul-23,GP,01G,E38000143,P87017,M28 3AT,ALL,ALL,5026,53.523032,-2.3975581
GP_PRAC_PAT_LIST,01-Jul-23,GP,01G,E38000143,P87019,M27 8HP,ALL,ALL,12732,53.518793,-2.3314749
